ID,NOM,CARREC,TRACTAMENT,RESP,IDDEP,DEP,IDPARE,CODIDEP,NIF,ORDRE,DATA MODIFICACIO,DATACREACIO,CP,POB,CODI_INE_MUNICIPI,COM,ADRECA,LATITUD,LONGITUD,Georeferència
12968,Casal Cívic i Comunitari Sabadell - Creu de Barberà,,,,19774,Departament de Drets Socials,17947,BEF,,1070777,12/07/2023,05/07/2002,08204,Sabadell,08187,Vallès Occidental,"Verge de la Paloma 19-21 (cant. Salvat Papasseit, 65)",41.526104,2.118281,
6200,Casal Cívic i Comunitari Badalona - Juan Valera,,,,19774,Departament de Drets Socials,17947,BEF,,402000,05/07/2023,19/06/1997,08914,Badalona,08015,Barcelonès,Joan Valera 55 baixos,41.439932579,2.224677643,
6187,Casal Cívic i Comunitari Banyoles,,,,19774,Departament de Drets Socials,17947,BEF,,517000,12/07/2023,19/06/1997,17820,Banyoles,17015,Pla de l'Estany,Josep Maria Bohigas i Masoliver 19,42.11887998,2.763984966,
6168,Casal Cívic i Comunitari L'Hospitalet de Llobregat - La Florida,,,,19774,Departament de Drets Socials,17947,BEF,,918500,13/07/2023,19/06/1997,08905,L'Hospitalet de Llobregat,08101,Barcelonès,Masnou 50,41.369526683,2.10774197,
6213,Casal Cívic i Comunitari Vallirana,,,,19774,Departament de Drets Socials,17947,BEF,,2722625,12/07/2023,19/06/1997,08759,Vallirana,08295,Baix Llobregat,Esport s/n,41.384985729,1.933548434,
6165,Casal Cívic i Comunitari Sant Boi de Llobregat - La Muntanyeta,,,,19774,Departament de Drets Socials,17947,BEF,,2283000,14/07/2023,19/06/1997,08830,Sant Boi de Llobregat,08200,Baix Llobregat,Eusebi Güell 73-75 bxs,41.347272343,2.031358634,
6182,Casal Cívic i Comunitari Sant Joan Despí,,,,19774,Departament de Drets Socials,17947,BEF,,2284000,03/01/2023,19/06/1997,08970,Sant Joan Despí,08217,Baix Llobregat,Rius i Taulet 4 (Masia de Can Maluquer),41.366744244,2.059389075,
6132,Casal Cívic i Comunitari Barcelona - Guineueta,,,,19774,Departament de Drets Socials,17947,BEF,,519000,14/02/2023,19/06/1997,08042,Barcelona,08019,Barcelonès,Guineueta 19,41.440315341,2.166533273,
17967,Responsable de Gestió Econòmica i Òrgan de Control Intern (SMC),,Sra.,Joana Martínez Virgili,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",17964,ARP,,300000,30/05/2023,18/01/2011,08017,Barcelona,08019,Barcelonès,Doctor Roux 80,41.399690546,2.128386795,
17966,Responsable de Contractació i Règim Interior (SMC),,Sr.,Isaac Serra Moreno,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",17964,ARP,,200000,30/05/2023,18/01/2011,08017,Barcelona,08019,Barcelonès,Doctor Roux 80,41.399690546,2.128386795,
21149,Responsable de Recursos Humans (SMC),,Sra.,Lara Cejudo Garcia,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",17964,ARP,,0,25/10/2022,08/11/2019,08017,Barcelona,08019,Barcelonès,Doctor Roux 80,41.399690546,2.128386795,
17971,Equip de Modelització (SMC),cap de l'Equip de Modelització,Sr.,Jordi Moré i Pratdesaba,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",17970,ARP,,100000,27/06/2023,18/01/2011,08017,Barcelona,08019,Barcelonès,Doctor Roux 80,41.399690546,2.128386795,
22863,Equip de Predicció i Vigilància - Anàlisis i Suport (SMC),cap de l'Equip de Predicció i Vigilància - Anàlisis i Suport (SMC),Sra.,Clara Brucet Vinyals,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",17972,ARP,,0,23/06/2023,23/06/2023,08017,Barcelona,08019,Barcelonès,Doctor Roux 80,41.399690546,2.128386795,
17973,Equip de Predicció i Vigilància (SMC),cap de l'Equip de Predicció i Vigilància (SMC),Sr.,Montserrat Aran Roura,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",17972,ARP,,100000,27/06/2023,17/09/2010,08017,Barcelona,08019,Barcelonès,Doctor Roux 80,41.399690546,2.128386795,
18190,Equip de Canvi Climàtic (SMC),cap de l'Equip de Canvi Climàtic,Sr.,Jordi Cunillera i Grañó,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",17975,ARP,,400000,27/06/2023,31/03/2011,08017,Barcelona,08019,Barcelonès,Doctor Roux 80,41.399690546,2.128386795,
18192,Equip de Serveis Climàtics (SMC),cap de l'Equip de Serveis Climàtics (SMC),Sra.,Anna Rius i Ventosa,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",17975,ARP,,450000,30/05/2023,31/03/2011,08017,Barcelona,08019,Barcelonès,Doctor Roux 80,41.399690546,2.128386795,
17981,Equip de Projectes (SMC),,,,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",17979,ARP,,200000,03/07/2023,18/01/2011,08017,Barcelona,08019,Barcelonès,Doctor Roux 80,41.399690546,2.128386795,
17980,Equip de Sistemes (SMC),cap de l'Equip de Sistemes (SMC),Sra.,Mireia Busquets Bonell,4163,"Departament d'Acció Climàtica, Alimentació i Agenda Rural",17979,ARP,,250000,03/07/2023,18/01/2011,08017,Barcelona,08019,Barcelonès,Doctor Roux 80,41.399690546,2.128386795,
15511,Borsa Habitatge Blanes,,,,3392,Departament de Territori,18009,PTO,,214818,04/11/2022,14/09/2006,17300,Blanes,17023,Selva,Dintre 25,41.673921819,2.791905429,POINT (2.791905429 41.673921819)
15115,Borsa Habitatge Sant Boi de Llobregat,,,,3392,Departament de Territori,18009,PTO,,262500,04/11/2022,22/12/2005,08830,Sant Boi de Llobregat,,Baix Llobregat,,,,
18938,Borsa Habitatge Balaguer,,,,3392,Departament de Territori,18009,PTO,,208386,04/11/2022,05/10/2012,25600,Balaguer,25040,Noguera,Mercadal 1,41.789553072,0.804654199,POINT (0.804654199 41.789553072)
15784,Borsa Habitatge Cornellà de Llobregat,,,,3392,Departament de Territori,18009,PTO,,217187,04/11/2022,01/02/2007,08940,Cornellà de Llobregat,08073,Baix Llobregat,Albert Einstein 47-49,41.350036611,2.080838161,POINT (2.080838161 41.350036611)
18939,Borsa Habitatge Mollerussa,,,,3392,Departament de Territori,18009,PTO,,237255,04/11/2022,05/10/2012,25230,Mollerussa,25137,Pla d'Urgell,Ajuntament 2,41.629739672,0.893981677,POINT (0.893981677 41.629739672)
18944,Borsa Habitatge Consell Comarcal Pallars Jussà,,,,3392,Departament de Territori,18009,PTO,,204979,04/11/2022,03/10/2012,25620,Tremp,25234,Pallars Jussà,Soldevila 18 (Casa Sullà),42.166168136,0.894710223,POINT (0.894710223 42.166168136)
17478,Borsa Habitatge Les Borges Blanques,,,,3392,Departament de Territori,18009,PTO,,232421,04/11/2022,22/02/2010,25400,Les Borges Blanques,25058,Garrigues,Avemaria 14 Edifici Casal Merino,41.52159335,0.866259074,POINT (0.866259074 41.52159335)
14429,Borsa Habitatge L'Hospitalet de Llobregat,,,,3392,Departament de Territori,18009,PTO,,231250,04/11/2022,04/05/2005,08904,L'Hospitalet de Llobregat,08101,Barcelonès,Llobregat 116-120,41.371303871,2.120634652,POINT (2.120634652 41.371303871)
15390,Borsa Habitatge Sant Cugat del Vallès,,,,3392,Departament de Territori,18009,PTO,,271875,04/11/2022,11/05/2006,08172,Sant Cugat del Vallès,08205,Vallès Occidental,Torre Blanca 2-8 Edifici de Serveis Torreblanca,41.471428822,2.090206723,POINT (2.090206723 41.471428822)
14435,Borsa Habitatge Olot,,,,3392,Departament de Territori,18009,PTO,,240625,04/11/2022,04/05/2005,17800,Olot,17114,Garrotxa,Clivillers 2,42.182230103,2.491309579,POINT (2.491309579 42.182230103)
14440,Borsa Habitatge Consell Comarcal Baix Camp,,,,3392,Departament de Territori,18009,PTO,,204491,04/11/2022,04/05/2005,43202,Reus,43123,Baix Camp,Doctor Ferran 8,41.154673283,1.100569534,POINT (1.100569534 41.154673283)
18942,Borsa Habitatge Consell Comarcal Baix Ebre,,,,3392,Departament de Territori,18009,PTO,,204540,04/11/2022,03/10/2012,43500,Tortosa,43155,Baix Ebre,Barcelona 152,40.79491101,0.525637031,POINT (0.525637031 40.79491101)
14433,Borsa Habitatge Girona,,,,3392,Departament de Territori,18009,PTO,,228125,04/11/2022,04/05/2005,17004,Girona,17079,Gironès,Pou Rodó 4,41.988493219,2.824697837,POINT (2.824697837 41.988493219)
14449,Borsa Habitatge Consell Comarcal Montsià,,,,3392,Departament de Territori,18009,PTO,,204683,04/11/2022,06/05/2005,43870,Amposta,43014,Montsià,Agustina d'Aragó 55,40.712691768,0.574318264,POINT (0.574318264 40.712691768)
14450,Borsa Habitatge Tortosa,,,,3392,Departament de Territori,18009,PTO,,575000,04/11/2022,06/05/2005,43500,Tortosa,43155,Baix Ebre,Rosa 17,40.813553119,0.522247751,POINT (0.522247751 40.813553119)
14437,Borsa Habitatge Granollers,,,,3392,Departament de Territori,18009,PTO,,229687,04/11/2022,04/05/2005,08401,Granollers,08096,Vallès Oriental,"Princesa 2, 2n 2a, (Granollers Promocions)",41.607513534,2.283710955,POINT (2.283710955 41.607513534)
18925,Borsa Habitatge Barberà del Vallès,,,,3392,Departament de Territori,18009,PTO,,212658,04/11/2022,05/10/2012,08210,Barberà del Vallès,08252,Vallès Occidental,Verge de Montserrat 60,41.514132258,2.123400886,POINT (2.123400886 41.514132258)
15234,Borsa Habitatge Consell Comarcal Alt Penedès,,,,3392,Departament de Territori,18009,PTO,,204173,04/11/2022,09/03/2006,08720,Vilafranca del Penedès,08305,Alt Penedès,Hermenegild Clascar 1-3,41.346050798,1.69626927,POINT (1.69626927 41.346050798)
18937,Borsa Habitatge Lloret de Mar,,,,3392,Departament de Territori,18009,PTO,,233446,04/11/2022,05/10/2012,17310,Lloret de Mar,17095,Selva,Torrentó 22-24 2a. planta,41.700429648,2.844749929,POINT (2.844749929 41.700429648)
18921,Borsa Habitatge Malgrat de Mar,,,,3392,Departament de Territori,18009,PTO,,234081,04/11/2022,05/10/2012,08380,Malgrat de Mar,08110,Maresme,Costa Brava 110,41.654431928,2.742322069,POINT (2.742322069 41.654431928)
18283,Borsa Habitatge Banyoles - Pla de l'Estany,,,,3392,Departament de Territori,18009,PTO,,210522,04/11/2022,20/05/2011,17820,Banyoles,17015,Pla de l'Estany,Indústria 19,42.116616404,2.763980238,POINT (2.763980238 42.116616404)
14444,Borsa Habitatge Viladecans,,,,3392,Departament de Territori,18009,PTO,,800000,04/11/2022,04/05/2005,08840,Viladecans,08301,Baix Llobregat,Santiago Rusiñol i Prats 6-8,41.309991328,2.013417835,POINT (2.013417835 41.309991328)
18913,Borsa Habitatge Castelldefels,,,,3392,Departament de Territori,18009,PTO,,215038,04/11/2022,05/10/2012,08860,Castelldefels,08056,Baix Llobregat,"Caramelles 2, baixos",41.279819132,1.976724472,POINT (1.976724472 41.279819132)
18281,Borsa Habitatge Consell Comarcal Pla d'Urgell,,,,3392,Departament de Territori,18009,PTO,,205052,04/11/2022,20/05/2011,25230,Mollerussa,25137,Pla d'Urgell,Prat de la Riba 1 (Can Niubó),41.631783767,0.894347131,POINT (0.894347131 41.631783767)
15030,Borsa Habitatge La Seu d'Urgell,,,,3392,Departament de Territori,18009,PTO,,232031,04/11/2022,20/10/2005,25700,La Seu d'Urgell,25203,Alt Urgell,Palanca s/n Edifici Escorxador,42.352546,1.45652,POINT (1.45652 42.352546)
18946,Borsa Habitatge Reus,,,,3392,Departament de Territori,18009,PTO,,244531,04/11/2022,03/10/2012,43201,Reus,43123,Baix Camp,Rosselló 3 (entrada per la pl. del Baluard),41.153611453,1.109095398,POINT (1.109095398 41.153611453)
16788,Borsa Habitatge Vila-seca,,,,3392,Departament de Territori,18009,PTO,,8750000,04/11/2022,16/09/2008,43480,Vila-seca,43171,Tarragonès,Font 12,41.110609904,1.144626635,POINT (1.144626635 41.110609904)
18020,Borsa Habitatge Consell Comarcal Selva,,,,3392,Departament de Territori,18009,PTO,,205272,04/11/2022,11/11/2010,17430,Santa Coloma de Farners,17180,Selva,Mossèn Benet 15,41.863495954,2.660234832,POINT (2.660234832 41.863495954)
14430,Borsa Habitatge Santa Coloma de Gramenet,,,,3392,Departament de Territori,18009,PTO,,268750,04/11/2022,04/05/2005,08923,Santa Coloma de Gramenet,08245,Barcelonès,Generalitat 112-114,41.442554486,2.210632818,POINT (2.210632818 41.442554486)
15114,Borsa Habitatge Tàrrega,,,,3392,Departament de Territori,18009,PTO,,450000,04/11/2022,22/12/2005,25300,Tàrrega,25217,Urgell,Sant Antoni 2,41.645304534,1.138677845,POINT (1.138677845 41.645304534)
14454,Borsa Habitatge Sant Adrià de Besòs,,,,3392,Departament de Territori,18009,PTO,,256250,04/11/2022,25/05/2005,08930,Sant Adrià de Besòs,08194,Barcelonès,Guillermo Vidaña s/n,41.431417601578325,2.215421497821808,POINT (2.215421497821808 41.431417601578325)
18919,Borsa Habitatge Vilanova i la Geltrú,,,,3392,Departament de Territori,18009,PTO,,7300000,04/11/2022,11/04/2013,08800,Vilanova i la Geltrú,08307,Garraf,Josep Llanza 1-7 2a. planta,41.22246429,1.724873837,POINT (1.724873837 41.22246429)
15348,Borsa Habitatge Lleida,,,,3392,Departament de Territori,18009,PTO,,232812,04/11/2022,05/04/2006,25002,Lleida,25120,Segrià,Cavallers 10-12,41.613673334,0.624391468,POINT (0.624391468 41.613673334)
14438,Borsa Habitatge Mataró,,,,3392,Departament de Territori,18009,PTO,,237109,04/11/2022,04/05/2005,08302,Mataró,08121,Maresme,"Pablo Iglesias 63 1a planta, despatx núm. 5",41.531536833,2.432430798,POINT (2.432430798 41.531536833)
18932,Borsa Habitatge Consell Comarcal Alt Empordà,,,,3392,Departament de Territori,18009,PTO,,204161,04/11/2022,05/10/2012,17600,Figueres,17066,Alt Empordà,Nou 48,42.264817974,2.963695774,POINT (2.963695774 42.264817974)
15348,Borsa Habitatge Lleida,,,,3392,Departament de Territori,18009,PTO,,232812,04/11/2022,05/04/2006,25002,Lleida,,Segrià,,,,
15636,Borsa Habitatge Montcada i Reixac,,,,3392,Departament de Territori,18009,PTO,,237402,04/11/2022,27/11/2006,08110,Montcada i Reixac,08125,Vallès Occidental,Unitat 6 2a. planta,41.480023172,2.187430682,POINT (2.187430682 41.480023172)
18930,Borsa Habitatge Montornès,,,,3392,Departament de Territori,18009,PTO,,238207,04/11/2022,05/10/2012,08170,Montornès del Vallès,08136,Vallès Oriental,Major 2,41.542982911,2.264541838,POINT (2.264541838 41.542982911)
18924,Borsa Habitatge Torelló,,,,3392,Departament de Territori,18009,PTO,,537500,04/11/2022,05/10/2012,08570,Torelló,08285,Osona,Ges d'Avall 5,42.047149581,2.260592146,POINT (2.260592146 42.047149581)
18013,Borsa Habitatge Consell Comarcal Priorat,,,,3392,Departament de Territori,18009,PTO,,205064,04/11/2022,02/11/2010,43730,Falset,43055,Priorat,Quartera 1,41.146492754,0.820276593,POINT (0.820276593 41.146492754)
18928,Borsa Habitatge Santa Perpètua de la Mogoda,,,,3392,Departament de Territori,18009,PTO,,274609,04/11/2022,05/10/2012,08130,Santa Perpètua de Mogoda,08260,Vallès Occidental,"Santiga 7, local A",41.53625462,2.182680957,POINT (2.182680957 41.53625462)
15349,Borsa Habitatge Mancomunitat La Plana,,,,3392,Departament de Territori,18009,PTO,,235351,04/11/2022,05/04/2006,08519,Malla,08111,Osona,Sector El Quadro,41.849932,2.242284,POINT (2.242284 41.849932)
16766,Borsa Habitatge Consell Comarcal Anoia,,,,3392,Departament de Territori,18009,PTO,,204296,04/11/2022,22/07/2008,08700,Igualada,08102,Anoia,Sant Miquel 5,41.578011358,1.617892861,POINT (1.617892861 41.578011358)
15113,Borsa Habitatge Vilafranca del Penedès,,,,3392,Departament de Territori,18009,PTO,,900000,04/11/2022,20/12/2005,08720,Vilafranca del Penedès,08305,Alt Penedès,Banys 11,41.348688557,1.699275024,POINT (1.699275024 41.348688557)
18916,Borsa Habitatge Sant Joan Despí,,,,3392,Departament de Territori,18009,PTO,,274218,04/11/2022,05/10/2012,08970,Sant Joan Despí,08217,Baix Llobregat,"Barcelona 83-85, 1a. planta",41.36827802,2.06973921,POINT (2.06973921 41.36827802)
18927,Borsa Habitatge Sabadell,,,,3392,Departament de Territori,18009,PTO,,254687,04/11/2022,05/10/2012,08202,Sabadell,08187,Vallès Occidental,Blasco de Garay 17,41.545599761,2.114932705,POINT (2.114932705 41.545599761)
18926,Borsa Habitatge Castellar del Vallès,,,,3392,Departament de Territori,18009,PTO,,214940,04/11/2022,05/10/2012,08211,Castellar del Vallès,08051,Vallès Occidental,Tolrà 1,41.618425617,2.087485939,POINT (2.087485939 41.618425617)
17188,Borsa Habitatge Sant Celoni,,,,3392,Departament de Territori,18009,PTO,,265625,04/11/2022,13/05/2009,08470,Sant Celoni,08202,Vallès Oriental,Campins 24 (Edifici El Safareig),41.690150997,2.490027289,POINT (2.490027289 41.690150997)
15029,Borsa Habitatge Molins de Rei,,,,3392,Departament de Territori,18009,PTO,,237206,04/11/2022,20/10/2005,08620,Sant Vicenç dels Horts,08263,Baix Llobregat,Claverol 6,41.388134359,2.008140869,POINT (2.008140869 41.388134359)
18941,Borsa Habitatge Tarragona,,,,3392,Departament de Territori,18009,PTO,,375000,04/11/2022,03/10/2012,43003,Tarragona,43148,Tarragonès,Descalços 11 / pl. de Sant Antoni,41.11871381,1.260097877,POINT (1.260097877 41.11871381)
18918,Borsa Habitatge Berga,,,,3392,Departament de Territori,18009,PTO,,214806,04/11/2022,05/10/2012,08600,Berga,08022,Berguedà,Maragall 1,42.104286379,1.845284709,POINT (1.845284709 42.104286379)
14554,Borsa Habitatge Manresa,,,,3392,Departament de Territori,18009,PTO,,236156,04/11/2022,13/07/2005,08241,Manresa,08113,Bages,Immaculada 3 baixos,41.723406996,1.827956105,POINT (1.827956105 41.723406996)
17139,Borsa Habitatge Ripoll,,,,3392,Departament de Territori,18009,PTO,,248437,04/11/2022,27/03/2009,17500,Ripoll,17147,Ripollès,Ajuntament 3,42.201010109,2.190796812,POINT (2.190796812 42.201010109)
6785,Borsa Habitatge Barcelona,,,,3392,Departament de Territori,18009,PTO,,214794,04/11/2022,19/06/1997,08018,Barcelona,08019,Barcelonès,Bolívia 105,41.406208766,2.195263497,POINT (2.195263497 41.406208766)
18933,Borsa Habitatge Palafrugell,,,,3392,Departament de Territori,18009,PTO,,241601,04/11/2022,05/10/2012,17200,Palafrugell,17117,Baix Empordà,"Botines 26, baixos",41.915725539,3.16435528,POINT (3.16435528 41.915725539)
15544,Borsa Habitatge Sant Feliu de Llobregat,,,,3392,Departament de Territori,18009,PTO,,273437,04/11/2022,20/10/2006,08980,Sant Feliu de Llobregat,08211,Baix Llobregat,Falguera 6 (Palau Falguera),41.380893717,2.043200084,POINT (2.043200084 41.380893717)
17475,Borsa Habitatge Segarra,,,,3392,Departament de Territori,18009,PTO,,275000,04/11/2022,22/02/2010,25200,Cervera,25072,Segarra,Jaume Balmes 3,41.670998925,1.275252487,POINT (1.275252487 41.670998925)
15115,Borsa Habitatge Sant Boi de Llobregat,,,,3392,Departament de Territori,18009,PTO,,262500,04/11/2022,22/12/2005,08830,Sant Boi de Llobregat,08200,Baix Llobregat,Major 6,41.347007583,2.04297986,POINT (2.04297986 41.347007583)
18912,Borsa Habitatge Consorci del Moianès,,,,3392,Departament de Territori,18009,PTO,,205455,04/11/2022,05/10/2012,08180,Moià,08138,Moianès,Joies 11-13 (Can Carné),41.812181387,2.097753757,POINT (2.097753757 41.812181387)
14431,Borsa Habitatge Cambrils,,,,3392,Departament de Territori,18009,PTO,,214843,04/11/2022,04/05/2005,43850,Cambrils,43038,Baix Camp,Horta de Santa Maria 14 (Edifici Ateneu),41.066650624,1.053858271,POINT (1.053858271 41.066650624)
17186,Borsa Habitatge Manlleu,,,,3392,Departament de Territori,18009,PTO,,235839,04/11/2022,05/05/2009,08560,Manlleu,08112,Osona,Baixa Cortada 1,42.001820038,2.28398646,POINT (2.28398646 42.001820038)
17435,Borsa Habitatge Consell Comarcal Terra Alta,,,,3392,Departament de Territori,18009,PTO,,205419,04/11/2022,15/01/2010,43780,Gandesa,43064,Terra Alta,Bassa d'en Gaire 1,41.051870535,0.435723122,POINT (0.435723122 41.051870535)
17187,Borsa Habitatge Vic,,,,3392,Departament de Territori,18009,PTO,,743750,04/11/2022,05/05/2009,08500,Vic,08298,Osona,Santa Eulàlia 1,41.93018795,2.259382725,POINT (2.259382725 41.93018795)
17476,Borsa Habitatge Consell Comarcal Alta Ribagorça,,,,3392,Departament de Territori,18009,PTO,,204198,04/11/2022,22/02/2010,25520,El Pont de Suert,25173,Alta Ribagorça,Victoriano Muñoz 48,42.411467279,0.740258284,POINT (0.740258284 42.411467279)
15782,Borsa Habitatge Consell Comarcal Conca de Barberà,,,,3392,Departament de Territori,18009,PTO,,204662,04/11/2022,01/02/2007,43400,Montblanc,43086,Conca de Barberà,Daroca 1 (Concactiva),41.368654173,1.167019293,POINT (1.167019293 41.368654173)
17436,Borsa Habitatge Consell Comarcal Ribera d'Ebre,,,,3392,Departament de Territori,18009,PTO,,205077,04/11/2022,02/11/2010,43740,Móra d'Ebre,43093,Ribera d'Ebre,Sant Roc 2,41.091344957,0.643278878,POINT (0.643278878 41.091344957)
18284,Borsa Habitatge Martorell,,,,3392,Departament de Territori,18009,PTO,,236474,04/11/2022,20/05/2011,08760,Martorell,08114,Baix Llobregat,Cultures s/n 3a planta. Centre Cultural de Martorell,41.473309344,1.915788903,POINT (1.915788903 41.473309344)
